Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16736256,16736256,0,0.0,41520,-1
1,16740352,16740352,0,0.0,41520,-1
2,16740352,16740352,0,0.0,41520,-1
3,16740352,16740352,0,0.0,41520,-1
4,16740352,16740352,0,0.0,41520,-1
5,16740352,16740352,0,0.0,41520,-1
6,16744448,16744448,0,0.0,41520,-1
7,16744448,16744448,0,0.0,41520,-1
8,16744448,16744448,0,0.0,41520,-1
9,16744448,16744448,0,0.0,41520,-1
10,16744448,16744448,0,0.0,41520,-1
11,16744448,16744448,0,0.0,41520,-1
12,16744448,16744448,0,0.0,41520,-1
13,16744448,16744448,0,0.0,41520,-1
14,16744448,16744448,0,0.0,41520,-1
15,16744448,16744448,0,0.0,41520,-1
16,16744448,16744448,0,0.0,41520,-1
17,16744448,16744448,0,0.0,41520,-1
18,16744448,16744448,0,0.0,41520,-1
19,16744448,16744448,0,0.0,41520,-1
20,16748544,16752640,4096,0.0,41520,-1
21,16752640,16752640,0,0.0,41520,-1
22,16752640,16752640,0,0.0,41520,-1
23,16752640,16752640,0,0.0,41520,-1
24,16752640,16752640,0,0.0,41520,-1
25,16752640,16752640,0,0.0,41520,-1
26,16752640,16752640,0,0.0,41520,-1
27,16752640,16752640,0,0.0,41520,-1
28,16752640,16752640,0,0.0,41520,-1
29,16752640,16752640,0,0.0,41520,-1
30,16752640,16752640,0,0.0,41520,-1
31,16752640,16752640,0,0.0,41520,-1
32,16752640,16752640,0,0.0,41520,-1
33,16752640,16752640,0,0.0,41520,-1
34,16756736,16756736,0,0.0,41520,-1
35,16756736,16756736,0,0.0,41520,-1
36,16756736,16756736,0,0.0,41520,-1
37,16756736,16756736,0,0.0,41520,-1
38,16756736,16756736,0,0.0,41520,-1
39,16756736,16756736,0,0.0,41520,-1
40,16756736,16756736,0,0.0,41520,-1
41,16756736,16756736,0,0.0,41520,-1
42,16756736,16756736,0,0.0,41520,-1
43,16756736,16756736,0,0.0,41520,-1
44,16756736,16756736,0,0.0,41520,-1
45,16756736,16756736,0,0.0,41520,-1
46,16756736,16756736,0,0.0,41520,-1
47,16756736,16756736,0,0.0,41520,-1
48,16756736,16756736,0,0.0,41520,-1
49,16756736,16756736,0,0.0,41520,-1
50,16756736,16756736,0,0.0,41520,-1
51,16756736,16756736,0,0.0,41520,-1
52,16756736,16756736,0,0.0,41520,-1
53,16756736,16756736,0,0.0,41520,-1
54,16756736,16756736,0,0.0,41520,-1
55,16756736,16756736,0,0.0,41520,-1
56,16756736,16756736,0,0.0,41520,-1
57,16756736,16756736,0,0.0,41520,-1
58,16756736,16756736,0,0.0,41520,-1
59,16756736,16756736,0,0.0,41520,-1
60,16760832,16760832,0,0.0,41520,-1
61,16760832,16760832,0,0.0,41520,-1
62,16760832,16760832,0,0.0,41520,-1
63,16764928,16764928,0,0.0,41520,-1
64,16764928,16764928,0,0.0,41520,-1
65,16764928,16764928,0,0.0,41520,-1
66,16764928,16764928,0,0.0,41520,-1
67,16764928,16764928,0,0.0,41520,-1
68,16764928,16764928,0,0.0,41520,-1
69,16764928,16764928,0,0.0,41520,-1
70,16764928,16764928,0,0.0,41520,-1
71,16764928,16764928,0,0.0,41520,-1
72,16764928,16764928,0,0.0,41520,-1
73,16769024,16769024,0,0.0,41520,-1
74,16769024,16769024,0,0.0,41520,-1
75,16769024,16769024,0,0.0,41520,-1
76,16769024,16769024,0,0.0,41520,-1
77,16769024,16769024,0,0.0,41520,-1
78,16769024,16769024,0,0.0,41520,-1
79,16769024,16769024,0,0.0,41520,-1
80,16769024,16769024,0,0.0,41520,-1
81,16769024,16769024,0,0.0,41520,-1
82,16769024,16769024,0,0.0,41520,-1
83,16769024,16769024,0,0.0,41520,-1
84,16769024,16769024,0,0.0,41520,-1
85,16769024,16769024,0,0.0,41520,-1
86,16769024,16769024,0,0.0,41520,-1
87,16773120,16773120,0,0.0,41520,-1
88,16773120,16773120,0,0.0,41520,-1
89,16777216,16777216,0,0.0,41520,-1
90,16777216,16777216,0,0.0,41520,-1
91,16777216,16777216,0,0.0,41520,-1
92,16777216,16777216,0,0.0,41520,-1
93,16777216,16777216,0,0.0,41520,-1
94,16777216,16777216,0,0.0,41520,-1
95,16777216,16777216,0,0.0,41520,-1
96,16777216,16777216,0,0.0,41520,-1
97,16777216,16777216,0,0.0,41520,-1
98,16777216,16777216,0,0.0,41520,-1
99,16777216,16777216,0,0.0,41520,-1
