Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16703488,16703488,0,0.0,29923,-1
1,16703488,16703488,0,0.0,29923,-1
2,16703488,16703488,0,0.0,29923,-1
3,16703488,16703488,0,0.0,29923,-1
4,16703488,16703488,0,0.0,29923,-1
5,16703488,16703488,0,0.0,29923,-1
6,16703488,16703488,0,0.0,29923,-1
7,16703488,16703488,0,0.0,29923,-1
8,16703488,16703488,0,0.0,29923,-1
9,16703488,16703488,0,0.0,29923,-1
