Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,37728256,37728256,0,0.031282663345336914,359255,449999
1,37728256,37728256,0,0.01563429832458496,359255,449999
2,37728256,37728256,0,0.030191898345947266,359255,449999
3,37728256,37728256,0,0.01566314697265625,359255,449999
4,37728256,37728256,0,0.0312652587890625,359255,449999
5,37728256,37728256,0,0.015639066696166992,359255,449999
6,37728256,37728256,0,0.016022682189941406,359255,449999
7,37728256,37728256,0,0.01563715934753418,359255,449999
8,37728256,37728256,0,0.015649795532226562,359255,449999
9,37728256,37728256,0,0.027200937271118164,359255,449999
