Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,58023936,58023936,0,0.06296086311340332,999999,999999
1,58023936,58023936,0,0.04687786102294922,999999,999999
2,58023936,58023936,0,0.04732489585876465,999999,999999
3,58023936,58023936,0,0.04991865158081055,999999,999999
4,58023936,58023936,0,0.046914100646972656,999999,999999
5,58023936,58023936,0,0.04727458953857422,999999,999999
6,58023936,58023936,0,0.04689621925354004,999999,999999
7,58023936,58023936,0,0.04732680320739746,999999,999999
8,58023936,58023936,0,0.06293654441833496,999999,999999
9,58023936,58023936,0,0.06250572204589844,999999,999999
