Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,21811200,21811200,0,0.015662431716918945,100000,99999
1,21811200,21811200,0,0.0,100000,99999
2,21811200,21811200,0,0.0,100000,99999
3,21811200,21811200,0,0.0,100000,99999
4,21811200,21811200,0,0.0,100000,99999
5,21811200,21811200,0,0.0,100000,99999
6,21811200,21811200,0,0.0,100000,99999
7,21811200,21811200,0,0.0,100000,99999
8,21811200,21811200,0,0.0,100000,99999
9,21811200,21811200,0,0.0,100000,99999
