Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,17596416,17596416,0,0.0,4362,4361
1,17596416,17596416,0,0.0,4362,4361
2,17596416,17596416,0,0.0,4362,4361
3,17596416,17596416,0,0.0,4362,4361
4,17596416,17596416,0,0.0,4362,4361
5,17596416,17596416,0,0.0,4362,4361
6,17596416,17596416,0,0.0010170936584472656,4362,4361
7,17596416,17596416,0,0.0,4362,4361
8,17596416,17596416,0,0.0,4362,4361
9,17596416,17596416,0,0.0,4362,4361
