Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,4028497920,4028497920,0,4.5156471729278564,3944,-1
1,4028497920,4028497920,0,4.531468629837036,3944,-1
2,4028497920,4028497920,0,4.702970504760742,3944,-1
3,4028497920,4028497920,0,4.609677791595459,3944,-1
4,4028497920,4028497920,0,4.531097650527954,3944,-1
5,4028497920,4028497920,0,4.359481334686279,3944,-1
6,4028497920,4028497920,0,4.328139543533325,3944,-1
7,4028497920,4028497920,0,4.281466007232666,3944,-1
8,4028497920,4028497920,0,4.329250812530518,3944,-1
9,4028497920,4028497920,0,4.4063568115234375,3944,-1
10,4028497920,4028497920,0,4.26564884185791,3944,-1
11,4028497920,4028497920,0,4.468773126602173,3944,-1
12,4028497920,4028497920,0,4.34375524520874,3944,-1
13,4028497920,4028497920,0,4.2504847049713135,3944,-1
14,4028497920,4028497920,0,4.468715190887451,3944,-1
15,4028497920,4028497920,0,4.484431505203247,3944,-1
16,4028497920,4028497920,0,4.421895980834961,3944,-1
17,4028497920,4028497920,0,4.500020265579224,3944,-1
18,4028497920,4028497920,0,4.250111818313599,3944,-1
19,4028497920,4028497920,0,4.3437724113464355,3944,-1
20,4028497920,4028497920,0,4.281360626220703,3944,-1
21,4028497920,4028497920,0,4.4067041873931885,3944,-1
22,4028506112,4028506112,0,4.3750269412994385,3944,-1
23,4028506112,4028506112,0,4.6254565715789795,3944,-1
24,4028506112,4028506112,0,4.453146934509277,3944,-1
25,4028506112,4028506112,0,4.500024318695068,3944,-1
26,4028506112,4028506112,0,4.5322041511535645,3944,-1
27,4028506112,4028506112,0,4.406286001205444,3944,-1
28,4028506112,4028506112,0,4.500262975692749,3944,-1
29,4028506112,4028506112,0,4.453146934509277,3944,-1
30,4028506112,4028506112,0,4.268642902374268,3944,-1
31,4028506112,4028506112,0,4.578233957290649,3944,-1
32,4028506112,4028506112,0,4.437520503997803,3944,-1
33,4028506112,4028506112,0,4.5781495571136475,3944,-1
34,4028506112,4028506112,0,4.421900033950806,3944,-1
35,4028506112,4028506112,0,4.548131704330444,3944,-1
36,4028506112,4028506112,0,4.468847751617432,3944,-1
37,4028506112,4028506112,0,4.531474590301514,3944,-1
38,4028506112,4028506112,0,4.765517711639404,3944,-1
39,4028506112,4028506112,0,4.812450885772705,3944,-1
40,4028506112,4028506112,0,4.53127384185791,3944,-1
41,4028506112,4028506112,0,4.390928506851196,3944,-1
42,4028506112,4028506112,0,4.531554222106934,3944,-1
43,4028506112,4028506112,0,4.421978950500488,3944,-1
44,4028506112,4028506112,0,4.407770156860352,3944,-1
45,4028506112,4028506112,0,4.859605073928833,3944,-1
46,4028506112,4028506112,0,4.625942230224609,3944,-1
47,4028506112,4028506112,0,4.703122615814209,3944,-1
48,4028506112,4028506112,0,4.547307968139648,3944,-1
49,4028506112,4028506112,0,4.5477588176727295,3944,-1
50,4028506112,4028506112,0,4.84531044960022,3944,-1
51,4028506112,4028506112,0,4.593971014022827,3944,-1
52,4028506112,4028506112,0,4.572998762130737,3944,-1
53,4028506112,4028506112,0,4.4843833446502686,3944,-1
54,4028506112,4028506112,0,4.501663446426392,3944,-1
55,4028506112,4028506112,0,4.625415086746216,3944,-1
56,4028506112,4028506112,0,4.54775071144104,3944,-1
57,4028506112,4028506112,0,4.484829425811768,3944,-1
58,4028506112,4028506112,0,4.73442816734314,3944,-1
59,4028506112,4028506112,0,4.641903877258301,3944,-1
60,4028506112,4028506112,0,4.609821081161499,3944,-1
61,4028506112,4028506112,0,4.50086784362793,3944,-1
