Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,380039168,380039168,0,0.3923909664154053,4504,-1
1,380039168,380039168,0,0.4231102466583252,4504,-1
2,380039168,380039168,0,0.3768429756164551,4504,-1
3,380039168,380039168,0,0.3923838138580322,4504,-1
4,380039168,380039168,0,0.43970251083374023,4504,-1
5,380039168,380039168,0,0.4080474376678467,4504,-1
6,380039168,380039168,0,0.38538026809692383,4504,-1
7,380039168,380039168,0,0.3762857913970947,4504,-1
8,380039168,380039168,0,0.4240865707397461,4504,-1
9,380039168,380039168,0,0.43924617767333984,4504,-1
