Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16711680,16711680,0,0.0,11911,-1
1,16715776,16715776,0,0.0,11911,-1
2,16715776,16715776,0,0.0,11911,-1
3,16715776,16715776,0,0.0,11911,-1
4,16715776,16715776,0,0.0,11911,-1
5,16715776,16715776,0,0.0,11911,-1
6,16719872,16719872,0,0.0,11911,-1
7,16719872,16719872,0,0.0,11911,-1
8,16719872,16719872,0,0.0,11911,-1
9,16719872,16719872,0,0.0,11911,-1
10,16719872,16719872,0,0.0,11911,-1
11,16719872,16719872,0,0.0,11911,-1
12,16719872,16719872,0,0.0,11911,-1
13,16719872,16719872,0,0.0,11911,-1
14,16719872,16719872,0,0.0,11911,-1
15,16719872,16719872,0,0.0,11911,-1
16,16719872,16719872,0,0.0,11911,-1
17,16719872,16719872,0,0.0,11911,-1
18,16719872,16719872,0,0.0,11911,-1
19,16719872,16719872,0,0.0,11911,-1
20,16723968,16723968,0,0.0,11911,-1
21,16723968,16723968,0,0.0,11911,-1
22,16723968,16723968,0,0.0,11911,-1
23,16723968,16723968,0,0.0,11911,-1
24,16723968,16723968,0,0.0,11911,-1
25,16723968,16723968,0,0.0,11911,-1
26,16723968,16723968,0,0.0,11911,-1
27,16728064,16728064,0,0.0,11911,-1
28,16728064,16728064,0,0.0,11911,-1
29,16728064,16728064,0,0.0,11911,-1
30,16728064,16728064,0,0.0,11911,-1
31,16728064,16728064,0,0.0,11911,-1
32,16728064,16728064,0,0.0,11911,-1
33,16728064,16728064,0,0.0,11911,-1
34,16732160,16732160,0,0.0,11911,-1
35,16732160,16732160,0,0.0,11911,-1
36,16732160,16732160,0,0.0,11911,-1
37,16732160,16732160,0,0.0,11911,-1
38,16732160,16732160,0,0.0,11911,-1
39,16732160,16732160,0,0.0,11911,-1
40,16732160,16732160,0,0.0,11911,-1
41,16732160,16732160,0,0.0,11911,-1
42,16732160,16732160,0,0.0,11911,-1
43,16732160,16732160,0,0.0,11911,-1
44,16732160,16732160,0,0.0,11911,-1
45,16732160,16732160,0,0.0,11911,-1
46,16732160,16732160,0,0.0,11911,-1
47,16732160,16732160,0,0.0,11911,-1
48,16732160,16732160,0,0.0,11911,-1
49,16732160,16732160,0,0.0,11911,-1
50,16732160,16732160,0,0.0,11911,-1
51,16732160,16732160,0,0.0,11911,-1
52,16732160,16732160,0,0.0,11911,-1
53,16732160,16732160,0,0.0,11911,-1
54,16732160,16732160,0,0.0,11911,-1
55,16732160,16732160,0,0.0,11911,-1
56,16732160,16732160,0,0.0,11911,-1
57,16732160,16732160,0,0.0,11911,-1
58,16732160,16732160,0,0.0,11911,-1
59,16732160,16732160,0,0.0,11911,-1
60,16732160,16732160,0,0.0,11911,-1
61,16732160,16732160,0,0.0,11911,-1
62,16732160,16732160,0,0.0,11911,-1
63,16732160,16732160,0,0.0,11911,-1
64,16732160,16732160,0,0.0,11911,-1
65,16732160,16732160,0,0.0,11911,-1
66,16732160,16732160,0,0.0,11911,-1
67,16732160,16732160,0,0.0,11911,-1
68,16732160,16732160,0,0.0,11911,-1
69,16732160,16736256,4096,0.0,11911,-1
70,16736256,16736256,0,0.0,11911,-1
71,16736256,16736256,0,0.0,11911,-1
72,16736256,16736256,0,0.0,11911,-1
73,16736256,16736256,0,0.0,11911,-1
74,16736256,16736256,0,0.0,11911,-1
75,16736256,16736256,0,0.0,11911,-1
76,16736256,16736256,0,0.0,11911,-1
77,16736256,16736256,0,0.0,11911,-1
78,16736256,16736256,0,0.0,11911,-1
79,16736256,16736256,0,0.0,11911,-1
80,16736256,16736256,0,0.0,11911,-1
81,16736256,16736256,0,0.0,11911,-1
82,16736256,16736256,0,0.0,11911,-1
83,16736256,16736256,0,0.0,11911,-1
84,16736256,16736256,0,0.0,11911,-1
85,16736256,16736256,0,0.0,11911,-1
86,16736256,16736256,0,0.0,11911,-1
87,16740352,16740352,0,0.0,11911,-1
88,16740352,16740352,0,0.0,11911,-1
89,16740352,16740352,0,0.0,11911,-1
90,16740352,16740352,0,0.0,11911,-1
91,16740352,16740352,0,0.0,11911,-1
92,16740352,16740352,0,0.0,11911,-1
93,16740352,16740352,0,0.0,11911,-1
94,16744448,16744448,0,0.0,11911,-1
95,16744448,16744448,0,0.0,11911,-1
96,16744448,16744448,0,0.0,11911,-1
97,16744448,16744448,0,0.0,11911,-1
98,16744448,16744448,0,0.0,11911,-1
99,16744448,16744448,0,0.0,11911,-1
