Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16621568,16621568,0,0.0,100,99
1,16625664,16625664,0,0.0,100,99
2,16625664,16625664,0,0.0,100,99
3,16625664,16625664,0,0.0,100,99
4,16625664,16625664,0,0.0,100,99
5,16625664,16625664,0,0.0,100,99
6,16629760,16629760,0,0.0,100,99
7,16629760,16629760,0,0.0,100,99
8,16629760,16629760,0,0.0,100,99
9,16629760,16629760,0,0.0,100,99
10,16629760,16629760,0,0.0,100,99
11,16629760,16629760,0,0.0,100,99
12,16629760,16629760,0,0.0,100,99
13,16629760,16629760,0,0.0,100,99
14,16633856,16633856,0,0.0,100,99
15,16633856,16633856,0,0.0,100,99
16,16633856,16633856,0,0.0,100,99
17,16633856,16633856,0,0.0,100,99
18,16633856,16633856,0,0.0,100,99
19,16633856,16633856,0,0.0,100,99
20,16637952,16637952,0,0.0,100,99
21,16637952,16637952,0,0.0,100,99
22,16637952,16637952,0,0.0,100,99
23,16637952,16637952,0,0.0,100,99
24,16637952,16637952,0,0.0,100,99
25,16637952,16637952,0,0.0,100,99
26,16637952,16637952,0,0.0,100,99
27,16637952,16637952,0,0.0,100,99
28,16637952,16637952,0,0.0,100,99
29,16637952,16637952,0,0.0,100,99
30,16637952,16637952,0,0.0,100,99
31,16637952,16637952,0,0.0,100,99
32,16637952,16637952,0,0.0,100,99
33,16637952,16637952,0,0.0,100,99
34,16642048,16642048,0,0.0,100,99
35,16642048,16642048,0,0.0,100,99
36,16642048,16642048,0,0.0,100,99
37,16642048,16642048,0,0.0,100,99
38,16642048,16642048,0,0.0,100,99
39,16642048,16642048,0,0.0,100,99
40,16642048,16642048,0,0.0,100,99
41,16642048,16642048,0,0.0,100,99
42,16642048,16642048,0,0.0,100,99
43,16642048,16642048,0,0.0,100,99
44,16642048,16642048,0,0.0,100,99
45,16642048,16642048,0,0.0,100,99
46,16642048,16642048,0,0.0,100,99
47,16646144,16646144,0,0.0,100,99
48,16646144,16646144,0,0.0,100,99
49,16646144,16646144,0,0.0,100,99
50,16646144,16646144,0,0.0,100,99
51,16646144,16646144,0,0.0,100,99
52,16646144,16646144,0,0.0,100,99
53,16646144,16646144,0,0.0,100,99
54,16646144,16646144,0,0.0,100,99
55,16646144,16646144,0,0.0,100,99
56,16646144,16650240,4096,0.0,100,99
57,16650240,16650240,0,0.0,100,99
58,16650240,16650240,0,0.0,100,99
59,16650240,16650240,0,0.0,100,99
60,16654336,16654336,0,0.0,100,99
61,16654336,16654336,0,0.0,100,99
62,16654336,16654336,0,0.0,100,99
63,16654336,16654336,0,0.0,100,99
64,16654336,16654336,0,0.0,100,99
65,16654336,16654336,0,0.0,100,99
66,16654336,16654336,0,0.0,100,99
67,16654336,16654336,0,0.0,100,99
68,16654336,16654336,0,0.0,100,99
69,16654336,16654336,0,0.0,100,99
70,16654336,16654336,0,0.0,100,99
71,16654336,16654336,0,0.0,100,99
72,16654336,16654336,0,0.0,100,99
73,16658432,16658432,0,0.0,100,99
74,16658432,16658432,0,0.0,100,99
75,16658432,16658432,0,0.0,100,99
76,16658432,16658432,0,0.0,100,99
77,16658432,16658432,0,0.0,100,99
78,16658432,16658432,0,0.0,100,99
79,16658432,16658432,0,0.0,100,99
80,16658432,16658432,0,0.0,100,99
81,16658432,16658432,0,0.0,100,99
82,16658432,16658432,0,0.0,100,99
83,16658432,16658432,0,0.0,100,99
84,16658432,16658432,0,0.0,100,99
85,16658432,16658432,0,0.0,100,99
86,16658432,16658432,0,0.0,100,99
87,16662528,16662528,0,0.0,100,99
88,16662528,16662528,0,0.0,100,99
89,16662528,16662528,0,0.0,100,99
90,16662528,16662528,0,0.0,100,99
91,16662528,16662528,0,0.0,100,99
92,16662528,16662528,0,0.0,100,99
93,16662528,16662528,0,0.0,100,99
94,16666624,16666624,0,0.0,100,99
95,16666624,16666624,0,0.0,100,99
96,16666624,16666624,0,0.0,100,99
97,16666624,16666624,0,0.0,100,99
98,16670720,16670720,0,0.0,100,99
99,16670720,16670720,0,0.0,100,99
