Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,55394304,55394304,0,0.03168487548828125,48948,418484
1,55394304,55394304,0,0.015642166137695312,48948,418484
2,55394304,55394304,0,0.015640735626220703,48948,418484
3,55394304,55394304,0,0.015639066696166992,48948,418484
4,55394304,55394304,0,0.021060466766357422,48948,418484
5,55394304,55394304,0,0.01565408706665039,48948,418484
6,55394304,55394304,0,0.01562666893005371,48948,418484
7,55394304,55394304,0,0.015636444091796875,48948,418484
8,55394304,55394304,0,0.02470231056213379,48948,418484
9,55394304,55394304,0,0.015649795532226562,48948,418484
