Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.0,0.000228,0.6273293495178223,33089,-1
1,0.0,0.000228,0.5800216197967529,33089,-1
2,0.0,0.000228,0.5866484642028809,33089,-1
3,0.0,0.000228,0.6056716442108154,33089,-1
4,0.0,0.000228,0.5801215171813965,33089,-1
