Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16601088,16601088,0,0.0,51432,-1
1,16605184,16605184,0,0.0,51432,-1
2,16605184,16605184,0,0.0,51432,-1
3,16605184,16605184,0,0.0,51432,-1
4,16605184,16605184,0,0.0,51432,-1
5,16605184,16605184,0,0.0,51432,-1
6,16609280,16609280,0,0.0,51432,-1
7,16609280,16609280,0,0.0,51432,-1
8,16609280,16609280,0,0.0,51432,-1
9,16609280,16609280,0,0.0,51432,-1
10,16609280,16609280,0,0.0,51432,-1
11,16609280,16609280,0,0.0,51432,-1
12,16609280,16609280,0,0.0,51432,-1
13,16609280,16613376,4096,0.0,51432,-1
14,16613376,16613376,0,0.0,51432,-1
15,16613376,16613376,0,0.0,51432,-1
16,16613376,16613376,0,0.0,51432,-1
17,16613376,16613376,0,0.0,51432,-1
18,16613376,16613376,0,0.0,51432,-1
19,16613376,16613376,0,0.0,51432,-1
20,16617472,16617472,0,0.0,51432,-1
21,16617472,16617472,0,0.0,51432,-1
22,16617472,16617472,0,0.0,51432,-1
23,16617472,16617472,0,0.0,51432,-1
24,16617472,16617472,0,0.0,51432,-1
25,16617472,16617472,0,0.0,51432,-1
26,16617472,16617472,0,0.0,51432,-1
27,16617472,16617472,0,0.0,51432,-1
28,16617472,16617472,0,0.0,51432,-1
29,16617472,16617472,0,0.0,51432,-1
30,16617472,16617472,0,0.0,51432,-1
31,16617472,16617472,0,0.0,51432,-1
32,16617472,16617472,0,0.0,51432,-1
33,16617472,16617472,0,0.0,51432,-1
34,16621568,16621568,0,0.0,51432,-1
35,16621568,16621568,0,0.0,51432,-1
36,16621568,16621568,0,0.0,51432,-1
37,16621568,16621568,0,0.0,51432,-1
38,16621568,16621568,0,0.0,51432,-1
39,16621568,16621568,0,0.0,51432,-1
40,16621568,16621568,0,0.0,51432,-1
41,16621568,16621568,0,0.0,51432,-1
42,16621568,16621568,0,0.0,51432,-1
43,16621568,16621568,0,0.0,51432,-1
44,16621568,16621568,0,0.0,51432,-1
45,16621568,16621568,0,0.0,51432,-1
46,16621568,16621568,0,0.0,51432,-1
47,16625664,16625664,0,0.0,51432,-1
48,16625664,16625664,0,0.0,51432,-1
49,16625664,16625664,0,0.0,51432,-1
50,16625664,16625664,0,0.0,51432,-1
51,16625664,16625664,0,0.0,51432,-1
52,16625664,16625664,0,0.0,51432,-1
53,16625664,16625664,0,0.0,51432,-1
54,16625664,16625664,0,0.0,51432,-1
55,16625664,16625664,0,0.0,51432,-1
56,16629760,16629760,0,0.0,51432,-1
57,16629760,16629760,0,0.0,51432,-1
58,16629760,16629760,0,0.0,51432,-1
59,16629760,16629760,0,0.0,51432,-1
60,16633856,16633856,0,0.0,51432,-1
61,16633856,16633856,0,0.0,51432,-1
62,16633856,16633856,0,0.0,51432,-1
63,16633856,16633856,0,0.0,51432,-1
64,16633856,16633856,0,0.0,51432,-1
65,16633856,16633856,0,0.0,51432,-1
66,16633856,16633856,0,0.0,51432,-1
67,16633856,16633856,0,0.0,51432,-1
68,16633856,16633856,0,0.0,51432,-1
69,16633856,16633856,0,0.0,51432,-1
70,16633856,16633856,0,0.0,51432,-1
71,16633856,16633856,0,0.0,51432,-1
72,16633856,16633856,0,0.0,51432,-1
73,16637952,16637952,0,0.0,51432,-1
74,16637952,16637952,0,0.0,51432,-1
75,16637952,16637952,0,0.0,51432,-1
76,16637952,16637952,0,0.0,51432,-1
77,16637952,16637952,0,0.0,51432,-1
78,16637952,16637952,0,0.0,51432,-1
79,16637952,16637952,0,0.0,51432,-1
80,16637952,16637952,0,0.0,51432,-1
81,16637952,16637952,0,0.0,51432,-1
82,16637952,16637952,0,0.0,51432,-1
83,16637952,16637952,0,0.0,51432,-1
84,16637952,16637952,0,0.0,51432,-1
85,16637952,16637952,0,0.0,51432,-1
86,16637952,16637952,0,0.0,51432,-1
87,16642048,16642048,0,0.0,51432,-1
88,16642048,16642048,0,0.0,51432,-1
89,16642048,16642048,0,0.0,51432,-1
90,16642048,16642048,0,0.0,51432,-1
91,16642048,16642048,0,0.0,51432,-1
92,16642048,16642048,0,0.0,51432,-1
93,16642048,16642048,0,0.0,51432,-1
94,16646144,16646144,0,0.0,51432,-1
95,16646144,16646144,0,0.0,51432,-1
96,16646144,16646144,0,0.0,51432,-1
97,16646144,16646144,0,0.0,51432,-1
98,16650240,16650240,0,0.0,51432,-1
99,16650240,16650240,0,0.0,51432,-1
