Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,19296256,19296256,0,0.015649795532226562,53706,-1
1,19296256,19296256,0,0.0,53706,-1
2,19296256,19296256,0,0.0,53706,-1
3,19296256,19296256,0,0.0,53706,-1
4,19296256,19296256,0,0.0,53706,-1
5,19296256,19296256,0,0.0,53706,-1
6,19296256,19296256,0,0.0,53706,-1
7,19296256,19296256,0,0.0,53706,-1
8,19296256,19296256,0,0.0,53706,-1
9,19296256,19296256,0,0.0,53706,-1
