Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,17399808,17399808,0,0.0,1117,1799
1,17399808,17399808,0,0.0,1117,1799
2,17399808,17399808,0,0.0,1117,1799
3,17399808,17399808,0,0.0,1117,1799
4,17399808,17399808,0,0.0,1117,1799
5,17399808,17399808,0,0.0,1117,1799
6,17399808,17399808,0,0.0,1117,1799
7,17399808,17399808,0,0.0,1117,1799
8,17399808,17399808,0,0.0,1117,1799
9,17399808,17399808,0,0.0,1117,1799
