Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16674816,16674816,0,0.0,1,1
1,16678912,16678912,0,0.0,1,1
2,16678912,16678912,0,0.0,1,1
3,16678912,16678912,0,0.0,1,1
4,16678912,16678912,0,0.0,1,1
5,16678912,16678912,0,0.0,1,1
6,16683008,16683008,0,0.0,1,1
7,16683008,16683008,0,0.0,1,1
8,16683008,16683008,0,0.0,1,1
9,16683008,16683008,0,0.0,1,1
10,16683008,16683008,0,0.0,1,1
11,16683008,16683008,0,0.0,1,1
12,16683008,16683008,0,0.0,1,1
13,16683008,16683008,0,0.0,1,1
14,16683008,16683008,0,0.0,1,1
15,16683008,16683008,0,0.0,1,1
16,16683008,16683008,0,0.0,1,1
17,16683008,16683008,0,0.0,1,1
18,16683008,16683008,0,0.0,1,1
19,16683008,16683008,0,0.0,1,1
20,16687104,16687104,0,0.0,1,1
21,16691200,16691200,0,0.0,1,1
22,16691200,16691200,0,0.0,1,1
23,16691200,16691200,0,0.0,1,1
24,16691200,16691200,0,0.0,1,1
25,16691200,16691200,0,0.0,1,1
26,16691200,16691200,0,0.0,1,1
27,16691200,16691200,0,0.0,1,1
28,16691200,16691200,0,0.0,1,1
29,16691200,16691200,0,0.0,1,1
30,16691200,16691200,0,0.0,1,1
31,16691200,16691200,0,0.0,1,1
32,16691200,16691200,0,0.0,1,1
33,16691200,16691200,0,0.0,1,1
34,16695296,16695296,0,0.0,1,1
35,16695296,16695296,0,0.0,1,1
36,16695296,16695296,0,0.0,1,1
37,16695296,16695296,0,0.0,1,1
38,16695296,16695296,0,0.0,1,1
39,16695296,16695296,0,0.0,1,1
40,16695296,16695296,0,0.0,1,1
41,16695296,16695296,0,0.0,1,1
42,16695296,16695296,0,0.0,1,1
43,16695296,16695296,0,0.0,1,1
44,16695296,16695296,0,0.0,1,1
45,16695296,16695296,0,0.0,1,1
46,16695296,16695296,0,0.0,1,1
47,16699392,16699392,0,0.0,1,1
48,16699392,16699392,0,0.0,1,1
49,16699392,16699392,0,0.0,1,1
50,16699392,16699392,0,0.0,1,1
51,16699392,16699392,0,0.0,1,1
52,16699392,16699392,0,0.0,1,1
53,16699392,16699392,0,0.0,1,1
54,16699392,16699392,0,0.0,1,1
55,16699392,16699392,0,0.0,1,1
56,16699392,16699392,0,0.0,1,1
57,16699392,16699392,0,0.0,1,1
58,16699392,16699392,0,0.0,1,1
59,16699392,16699392,0,0.0,1,1
60,16703488,16703488,0,0.0,1,1
61,16703488,16703488,0,0.0,1,1
62,16703488,16703488,0,0.0,1,1
63,16703488,16707584,4096,0.0,1,1
64,16707584,16707584,0,0.0,1,1
65,16707584,16707584,0,0.0,1,1
66,16707584,16707584,0,0.0,1,1
67,16707584,16707584,0,0.0,1,1
68,16707584,16707584,0,0.0,1,1
69,16707584,16707584,0,0.0,1,1
70,16707584,16707584,0,0.0,1,1
71,16707584,16707584,0,0.0,1,1
72,16707584,16707584,0,0.0,1,1
73,16711680,16711680,0,0.0,1,1
74,16711680,16711680,0,0.0,1,1
75,16711680,16711680,0,0.0,1,1
76,16711680,16711680,0,0.0,1,1
77,16711680,16711680,0,0.0,1,1
78,16711680,16711680,0,0.0,1,1
79,16711680,16711680,0,0.0,1,1
80,16711680,16711680,0,0.0,1,1
81,16711680,16711680,0,0.0,1,1
82,16711680,16711680,0,0.0,1,1
83,16711680,16711680,0,0.0,1,1
84,16711680,16711680,0,0.0,1,1
85,16711680,16711680,0,0.0,1,1
86,16711680,16711680,0,0.0,1,1
87,16715776,16715776,0,0.0,1,1
88,16715776,16715776,0,0.0,1,1
89,16715776,16715776,0,0.0,1,1
90,16715776,16715776,0,0.0,1,1
91,16715776,16715776,0,0.0,1,1
92,16715776,16715776,0,0.0,1,1
93,16715776,16715776,0,0.0,1,1
94,16715776,16715776,0,0.0,1,1
95,16715776,16715776,0,0.0,1,1
96,16715776,16715776,0,0.0,1,1
97,16715776,16715776,0,0.0,1,1
98,16715776,16715776,0,0.0,1,1
99,16715776,16715776,0,0.0,1,1
