Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,420884480,420884480,0,0.4493138790130615,54636,54636
1,420884480,420884480,0,0.45578765869140625,54636,54636
2,420884480,420884480,0,0.43880748748779297,54636,54636
3,420884480,420884480,0,0.5023000240325928,54636,54636
4,420884480,420884480,0,0.502227783203125,54636,54636
5,420884480,420884480,0,0.4397275447845459,54636,54636
6,420884480,420884480,0,0.47100281715393066,54636,54636
7,420884480,420884480,0,0.43939661979675293,54636,54636
8,420884480,420884480,0,0.42366862297058105,54636,54636
9,420884480,420884480,0,0.4236936569213867,54636,54636
