Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16764928,16764928,0,0.0,73545,-1
1,16764928,16764928,0,0.0,73545,-1
2,16764928,16764928,0,0.0,73545,-1
3,16764928,16764928,0,0.0,73545,-1
4,16764928,16764928,0,0.0,73545,-1
5,16764928,16764928,0,0.0,73545,-1
6,16764928,16764928,0,0.0,73545,-1
7,16764928,16764928,0,0.0,73545,-1
8,16764928,16764928,0,0.0,73545,-1
9,16764928,16764928,0,0.0,73545,-1
