Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16748544,16748544,0,0.0,27716,-1
1,16748544,16748544,0,0.0,27716,-1
2,16748544,16748544,0,0.0,27716,-1
3,16748544,16748544,0,0.0,27716,-1
4,16748544,16748544,0,0.0,27716,-1
5,16748544,16748544,0,0.0,27716,-1
6,16748544,16748544,0,0.0,27716,-1
7,16748544,16748544,0,0.0,27716,-1
8,16748544,16748544,0,0.0,27716,-1
9,16748544,16748544,0,0.0,27716,-1
