Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,420573184,420573184,0,0.4837179183959961,7371,7371
1,420577280,420577280,0,0.414290189743042,7371,7371
2,420577280,420577280,0,0.4112846851348877,7371,7371
3,420577280,420577280,0,0.4239983558654785,7371,7371
4,420577280,420577280,0,0.4150381088256836,7371,7371
5,420577280,420577280,0,0.4373362064361572,7371,7371
6,420581376,420581376,0,0.5540206432342529,7371,7371
7,420581376,420581376,0,0.5565385818481445,7371,7371
8,420581376,420581376,0,0.5146217346191406,7371,7371
9,420581376,420581376,0,0.4970221519470215,7371,7371
10,420581376,420581376,0,0.5582940578460693,7371,7371
11,420581376,420581376,0,0.46253490447998047,7371,7371
12,420581376,420581376,0,0.45327138900756836,7371,7371
13,420581376,420581376,0,0.47603678703308105,7371,7371
14,420581376,420581376,0,0.48938465118408203,7371,7371
15,420581376,420581376,0,0.49498891830444336,7371,7371
16,420581376,420581376,0,0.4550325870513916,7371,7371
17,420581376,420581376,0,0.49730682373046875,7371,7371
18,420581376,420581376,0,0.4413011074066162,7371,7371
19,420581376,420581376,0,0.4310333728790283,7371,7371
20,420585472,420585472,0,0.4103078842163086,7371,7371
21,420585472,420585472,0,0.4305901527404785,7371,7371
22,420585472,420585472,0,0.4962916374206543,7371,7371
23,420585472,420585472,0,0.48326754570007324,7371,7371
24,420585472,420585472,0,0.520031213760376,7371,7371
25,420585472,420585472,0,0.42850565910339355,7371,7371
26,420585472,420585472,0,0.44631338119506836,7371,7371
27,420585472,420585472,0,0.47803258895874023,7371,7371
28,420585472,420585472,0,0.44202423095703125,7371,7371
29,420585472,420585472,0,0.4722309112548828,7371,7371
30,420589568,420589568,0,0.4839961528778076,7371,7371
31,420589568,420589568,0,0.4762876033782959,7371,7371
32,420589568,420589568,0,0.4909987449645996,7371,7371
33,420589568,420589568,0,0.4510326385498047,7371,7371
34,420593664,420593664,0,0.4839668273925781,7371,7371
35,420593664,420593664,0,0.4993555545806885,7371,7371
36,420593664,420593664,0,0.4540445804595947,7371,7371
37,420593664,420593664,0,0.4717268943786621,7371,7371
38,420593664,420593664,0,0.4952735900878906,7371,7371
39,420593664,420593664,0,0.4746816158294678,7371,7371
40,420593664,420593664,0,0.4913668632507324,7371,7371
41,420593664,420593664,0,0.4460773468017578,7371,7371
42,420593664,420593664,0,0.46598005294799805,7371,7371
43,420593664,420593664,0,0.4965670108795166,7371,7371
44,420593664,420638720,45056,0.43104100227355957,7371,7371
45,420638720,420638720,0,0.41602444648742676,7371,7371
46,420638720,420638720,0,0.42331624031066895,7371,7371
47,420638720,420638720,0,0.42404675483703613,7371,7371
48,420638720,420638720,0,0.4661722183227539,7371,7371
49,420638720,420638720,0,0.43543052673339844,7371,7371
50,420638720,420638720,0,0.43178606033325195,7371,7371
51,420638720,420638720,0,0.49204134941101074,7371,7371
52,420638720,420638720,0,0.4378647804260254,7371,7371
53,420638720,420638720,0,0.4135589599609375,7371,7371
54,420638720,420638720,0,0.4652519226074219,7371,7371
55,420638720,420638720,0,0.42754364013671875,7371,7371
56,420638720,420638720,0,0.4340386390686035,7371,7371
57,420638720,420638720,0,0.44806575775146484,7371,7371
58,420638720,420638720,0,0.45294928550720215,7371,7371
59,420638720,420638720,0,0.4569966793060303,7371,7371
60,420638720,420638720,0,0.49868059158325195,7371,7371
61,420638720,420638720,0,0.5053918361663818,7371,7371
62,420642816,420642816,0,0.48198890686035156,7371,7371
63,420642816,420642816,0,0.5056869983673096,7371,7371
64,420642816,420642816,0,0.5003335475921631,7371,7371
65,420642816,420642816,0,0.474776029586792,7371,7371
66,420642816,420642816,0,0.502314567565918,7371,7371
67,420642816,420642816,0,0.4953446388244629,7371,7371
68,420642816,420642816,0,0.4803488254547119,7371,7371
69,420642816,420642816,0,0.45003557205200195,7371,7371
70,420642816,420642816,0,0.48504066467285156,7371,7371
71,420642816,420642816,0,0.49289393424987793,7371,7371
72,420642816,420642816,0,0.4662454128265381,7371,7371
73,420642816,420642816,0,0.46103644371032715,7371,7371
74,420642816,420642816,0,0.49103426933288574,7371,7371
75,420642816,420642816,0,0.4236304759979248,7371,7371
76,420642816,420642816,0,0.4683222770690918,7371,7371
77,420642816,420642816,0,0.4879744052886963,7371,7371
78,420642816,420642816,0,0.46803808212280273,7371,7371
79,420642816,420642816,0,0.44003725051879883,7371,7371
80,420642816,420642816,0,0.46074485778808594,7371,7371
81,420642816,420642816,0,0.4750394821166992,7371,7371
82,420642816,420642816,0,0.41457581520080566,7371,7371
83,420642816,420642816,0,0.4653127193450928,7371,7371
84,420642816,420642816,0,0.49503445625305176,7371,7371
85,420642816,420642816,0,0.41103076934814453,7371,7371
86,420642816,420642816,0,0.4209866523742676,7371,7371
87,420642816,420642816,0,0.4833693504333496,7371,7371
88,420642816,420642816,0,0.41433072090148926,7371,7371
89,420642816,420642816,0,0.4399843215942383,7371,7371
90,420642816,420642816,0,0.454312801361084,7371,7371
91,420642816,420642816,0,0.4705955982208252,7371,7371
92,420642816,420642816,0,0.48058342933654785,7371,7371
93,420642816,420642816,0,0.4420139789581299,7371,7371
94,420646912,420646912,0,0.46704626083374023,7371,7371
95,420646912,420646912,0,0.4219825267791748,7371,7371
96,420646912,420646912,0,0.42458152770996094,7371,7371
97,420646912,420593664,-53248,0.43000268936157227,7371,7371
98,420593664,420593664,0,0.49028754234313965,7371,7371
99,420593664,420593664,0,0.45200300216674805,7371,7371
