Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,58204160,58204160,0,0.04691743850708008,52803,52803
1,58204160,58204160,0,0.04688549041748047,52803,52803
2,58204160,58204160,0,0.04687690734863281,52803,52803
3,58204160,58204160,0,0.0625295639038086,52803,52803
4,58204160,58204160,0,0.046881914138793945,52803,52803
5,58204160,58204160,0,0.046897172927856445,52803,52803
6,58204160,58204160,0,0.046895503997802734,52803,52803
7,58204160,58204160,0,0.046886444091796875,52803,52803
8,58204160,58204160,0,0.04689192771911621,52803,52803
9,58204160,58204160,0,0.04688835144042969,52803,52803
10,58204160,58204160,0,0.06250309944152832,52803,52803
11,58204160,58204160,0,0.046891212463378906,52803,52803
12,58204160,58204160,0,0.04687905311584473,52803,52803
13,58204160,58204160,0,0.046898603439331055,52803,52803
14,58204160,58204160,0,0.046894073486328125,52803,52803
15,58204160,58204160,0,0.04690265655517578,52803,52803
16,58204160,58204160,0,0.04690909385681152,52803,52803
17,58204160,58204160,0,0.04688000679016113,52803,52803
18,58204160,58204160,0,0.04584527015686035,52803,52803
19,58204160,58204160,0,0.04689431190490723,52803,52803
20,58204160,58204160,0,0.04687690734863281,52803,52803
21,58204160,58204160,0,0.04687809944152832,52803,52803
22,58204160,58204160,0,0.0469050407409668,52803,52803
23,58204160,58204160,0,0.04690384864807129,52803,52803
24,58204160,58204160,0,0.04687166213989258,52803,52803
25,58204160,58204160,0,0.04690384864807129,52803,52803
26,58204160,58204160,0,0.04689931869506836,52803,52803
27,58204160,58204160,0,0.04688549041748047,52803,52803
28,58204160,58204160,0,0.04688692092895508,52803,52803
29,58204160,58204160,0,0.0468904972076416,52803,52803
30,58204160,58204160,0,0.04689812660217285,52803,52803
31,58204160,58204160,0,0.04690384864807129,52803,52803
32,58204160,58204160,0,0.046874284744262695,52803,52803
33,58204160,58204160,0,0.046987056732177734,52803,52803
34,58204160,58204160,0,0.04688715934753418,52803,52803
35,58204160,58204160,0,0.0468897819519043,52803,52803
36,58204160,58204160,0,0.046877145767211914,52803,52803
37,58204160,58204160,0,0.04694795608520508,52803,52803
38,58204160,58204160,0,0.046905517578125,52803,52803
39,58204160,58204160,0,0.0468752384185791,52803,52803
40,58204160,58204160,0,0.046912193298339844,52803,52803
41,58204160,58204160,0,0.05592918395996094,52803,52803
42,58204160,58204160,0,0.04689812660217285,52803,52803
43,58204160,58204160,0,0.046913862228393555,52803,52803
44,58204160,58204160,0,0.0468902587890625,52803,52803
45,58204160,58204160,0,0.04688835144042969,52803,52803
46,58204160,58204160,0,0.04689669609069824,52803,52803
47,58204160,58204160,0,0.04690146446228027,52803,52803
48,58204160,58204160,0,0.046923160552978516,52803,52803
49,58204160,58204160,0,0.046941280364990234,52803,52803
50,58204160,58204160,0,0.03125143051147461,52803,52803
51,58204160,58204160,0,0.03125333786010742,52803,52803
52,58204160,58204160,0,0.05191659927368164,52803,52803
53,58204160,58204160,0,0.04689455032348633,52803,52803
54,58204160,58204160,0,0.031247615814208984,52803,52803
55,58204160,58204160,0,0.04688763618469238,52803,52803
56,58204160,58204160,0,0.046855926513671875,52803,52803
57,58204160,58204160,0,0.046880483627319336,52803,52803
58,58204160,58204160,0,0.06145453453063965,52803,52803
59,58204160,58204160,0,0.06250500679016113,52803,52803
60,58204160,58204160,0,0.04688882827758789,52803,52803
61,58204160,58204160,0,0.04687666893005371,52803,52803
62,58204160,58204160,0,0.04689383506774902,52803,52803
63,58204160,58204160,0,0.03125739097595215,52803,52803
64,58204160,58204160,0,0.04693603515625,52803,52803
65,58204160,58204160,0,0.04684615135192871,52803,52803
66,58204160,58204160,0,0.046889543533325195,52803,52803
67,58204160,58204160,0,0.04694676399230957,52803,52803
68,58204160,58204160,0,0.046896934509277344,52803,52803
69,58204160,58204160,0,0.046877145767211914,52803,52803
70,58204160,58204160,0,0.04689311981201172,52803,52803
71,58204160,58204160,0,0.046887874603271484,52803,52803
72,58204160,58204160,0,0.0468900203704834,52803,52803
73,58204160,58204160,0,0.04689192771911621,52803,52803
74,58204160,58204160,0,0.04687190055847168,52803,52803
75,58204160,58204160,0,0.04689216613769531,52803,52803
76,58204160,58204160,0,0.04689645767211914,52803,52803
77,58204160,58204160,0,0.04689741134643555,52803,52803
78,58204160,58204160,0,0.04689335823059082,52803,52803
79,58204160,58204160,0,0.04685568809509277,52803,52803
80,58204160,58204160,0,0.046901702880859375,52803,52803
81,58204160,58204160,0,0.04690408706665039,52803,52803
82,58204160,58204160,0,0.046921730041503906,52803,52803
83,58204160,58204160,0,0.04692268371582031,52803,52803
84,58204160,58204160,0,0.04690051078796387,52803,52803
85,58204160,58204160,0,0.04693484306335449,52803,52803
86,58204160,58204160,0,0.04689621925354004,52803,52803
87,58204160,58204160,0,0.04689455032348633,52803,52803
88,58204160,58204160,0,0.04687666893005371,52803,52803
89,58204160,58204160,0,0.04689311981201172,52803,52803
90,58204160,58204160,0,0.046869754791259766,52803,52803
91,58204160,58204160,0,0.046905517578125,52803,52803
92,58204160,58204160,0,0.04689168930053711,52803,52803
93,58204160,58204160,0,0.04687309265136719,52803,52803
94,58204160,58204160,0,0.04690432548522949,52803,52803
95,58204160,58204160,0,0.04690432548522949,52803,52803
96,58204160,58204160,0,0.04690408706665039,52803,52803
97,58204160,58204160,0,0.046877384185791016,52803,52803
98,58204160,58204160,0,0.0468907356262207,52803,52803
99,58204160,58204160,0,0.046880483627319336,52803,52803
