Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,17350656,17350656,0,0.0,0,0
1,17354752,17354752,0,0.0,0,0
2,17354752,17354752,0,0.0,0,0
3,17354752,17354752,0,0.0,0,0
4,17354752,17354752,0,0.0,0,0
5,17354752,17354752,0,0.0,0,0
6,17358848,17358848,0,0.0,0,0
7,17358848,17358848,0,0.0,0,0
8,17358848,17358848,0,0.0,0,0
9,17358848,17358848,0,0.0,0,0
10,17358848,17358848,0,0.0,0,0
11,17358848,17358848,0,0.0,0,0
12,17358848,17358848,0,0.0,0,0
13,17358848,17358848,0,0.0,0,0
14,17358848,17358848,0,0.0,0,0
15,17358848,17358848,0,0.0,0,0
16,17358848,17358848,0,0.0,0,0
17,17358848,17358848,0,0.0,0,0
18,17358848,17358848,0,0.0,0,0
19,17358848,17358848,0,0.0,0,0
20,17358848,17358848,0,0.0,0,0
21,17358848,17358848,0,0.0,0,0
22,17358848,17358848,0,0.0,0,0
23,17358848,17358848,0,0.0,0,0
24,17358848,17358848,0,0.0,0,0
25,17358848,17358848,0,0.0,0,0
26,17358848,17358848,0,0.0,0,0
27,17358848,17358848,0,0.0,0,0
28,17358848,17358848,0,0.0,0,0
29,17358848,17358848,0,0.0,0,0
30,17358848,17358848,0,0.0,0,0
31,17358848,17358848,0,0.0,0,0
32,17358848,17358848,0,0.0,0,0
33,17358848,17358848,0,0.0,0,0
34,17358848,17358848,0,0.0,0,0
35,17358848,17358848,0,0.0,0,0
36,17358848,17358848,0,0.0,0,0
37,17358848,17358848,0,0.0,0,0
38,17358848,17358848,0,0.0,0,0
39,17358848,17358848,0,0.0,0,0
40,17358848,17358848,0,0.0,0,0
41,17358848,17358848,0,0.0,0,0
42,17358848,17358848,0,0.0,0,0
43,17358848,17358848,0,0.0,0,0
44,17358848,17358848,0,0.0,0,0
45,17358848,17358848,0,0.0,0,0
46,17362944,17362944,0,0.0,0,0
47,17362944,17362944,0,0.0,0,0
48,17362944,17362944,0,0.0,0,0
49,17362944,17362944,0,0.0,0,0
50,17362944,17362944,0,0.0,0,0
51,17362944,17362944,0,0.0,0,0
52,17362944,17362944,0,0.0,0,0
53,17362944,17362944,0,0.0,0,0
54,17362944,17362944,0,0.0,0,0
55,17362944,17362944,0,0.0,0,0
56,17362944,17362944,0,0.0,0,0
57,17362944,17362944,0,0.0,0,0
58,17362944,17362944,0,0.0,0,0
59,17367040,17367040,0,0.0,0,0
60,17371136,17371136,0,0.0,0,0
61,17371136,17371136,0,0.06250882148742676,0,0
62,17371136,17371136,0,0.0,0,0
63,17371136,17371136,0,0.0,0,0
64,17371136,17371136,0,0.0,0,0
65,17371136,17371136,0,0.0,0,0
66,17371136,17371136,0,0.0,0,0
67,17371136,17371136,0,0.0,0,0
68,17371136,17371136,0,0.0,0,0
69,17371136,17371136,0,0.0,0,0
70,17371136,17371136,0,0.0,0,0
71,17371136,17371136,0,0.0,0,0
72,17371136,17371136,0,0.0,0,0
73,17371136,17371136,0,0.0,0,0
74,17371136,17371136,0,0.0,0,0
75,17371136,17371136,0,0.0,0,0
76,17371136,17371136,0,0.0,0,0
77,17371136,17371136,0,0.0,0,0
78,17371136,17371136,0,0.0,0,0
79,17371136,17371136,0,0.0,0,0
80,17371136,17371136,0,0.0,0,0
81,17371136,17371136,0,0.0,0,0
82,17371136,17371136,0,0.0,0,0
83,17371136,17371136,0,0.0,0,0
84,17371136,17371136,0,0.0,0,0
85,17371136,17371136,0,0.0,0,0
86,17371136,17371136,0,0.0,0,0
87,17371136,17371136,0,0.0,0,0
88,17371136,17371136,0,0.0,0,0
89,17371136,17371136,0,0.0,0,0
90,17371136,17371136,0,0.0,0,0
91,17371136,17371136,0,0.0,0,0
92,17371136,17371136,0,0.0,0,0
93,17371136,17371136,0,0.0010230541229248047,0,0
94,17371136,17371136,0,0.0,0,0
95,17371136,17371136,0,0.0,0,0
96,17371136,17371136,0,0.0,0,0
97,17371136,17371136,0,0.0010020732879638672,0,0
98,17371136,17371136,0,0.0,0,0
99,17371136,17371136,0,0.0,0,0
