Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,19894272,19894272,0,0.015642404556274414,46113,46113
1,19894272,19894272,0,0.0,46113,46113
2,19894272,19894272,0,0.0,46113,46113
3,19894272,19894272,0,0.0,46113,46113
4,19894272,19894272,0,0.0,46113,46113
5,19894272,19894272,0,0.0,46113,46113
6,19894272,19894272,0,0.0,46113,46113
7,19894272,19894272,0,0.0,46113,46113
8,19894272,19894272,0,0.0,46113,46113
9,19894272,19894272,0,0.0,46113,46113
10,19894272,19894272,0,0.0,46113,46113
11,19894272,19894272,0,0.0,46113,46113
12,19894272,19894272,0,0.0,46113,46113
13,19894272,19894272,0,0.0,46113,46113
14,19894272,19894272,0,0.0,46113,46113
15,19894272,19894272,0,0.0,46113,46113
16,19894272,19894272,0,0.0,46113,46113
17,19894272,19894272,0,0.0,46113,46113
18,19894272,19894272,0,0.0,46113,46113
19,19894272,19894272,0,0.0,46113,46113
20,19894272,19894272,0,0.0,46113,46113
21,19894272,19894272,0,0.0,46113,46113
22,19894272,19894272,0,0.0,46113,46113
23,19894272,19894272,0,0.0,46113,46113
24,19894272,19894272,0,0.0,46113,46113
25,19894272,19894272,0,0.0,46113,46113
26,19894272,19894272,0,0.0,46113,46113
27,19894272,19894272,0,0.0,46113,46113
28,19894272,19894272,0,0.0,46113,46113
29,19894272,19894272,0,0.0,46113,46113
30,19894272,19894272,0,0.0,46113,46113
31,19894272,19894272,0,0.0,46113,46113
32,19894272,19894272,0,0.0,46113,46113
33,19894272,19894272,0,0.0,46113,46113
34,19894272,19894272,0,0.0,46113,46113
35,19894272,19894272,0,0.0,46113,46113
36,19894272,19894272,0,0.0,46113,46113
37,19894272,19894272,0,0.0,46113,46113
38,19894272,19894272,0,0.0,46113,46113
39,19894272,19894272,0,0.0,46113,46113
40,19894272,19894272,0,0.0,46113,46113
41,19894272,19894272,0,0.0,46113,46113
42,19894272,19894272,0,0.0,46113,46113
43,19894272,19894272,0,0.0,46113,46113
44,19894272,19894272,0,0.0,46113,46113
45,19894272,19894272,0,0.0,46113,46113
46,19894272,19894272,0,0.0,46113,46113
47,19894272,19894272,0,0.0,46113,46113
48,19894272,19894272,0,0.0,46113,46113
49,19894272,19894272,0,0.0,46113,46113
50,19894272,19894272,0,0.0,46113,46113
51,19894272,19894272,0,0.0,46113,46113
52,19894272,19894272,0,0.0,46113,46113
53,19894272,19894272,0,0.0,46113,46113
54,19894272,19894272,0,0.0,46113,46113
55,19894272,19894272,0,0.0,46113,46113
56,19894272,19894272,0,0.0,46113,46113
57,19894272,19894272,0,0.0,46113,46113
58,19894272,19894272,0,0.0,46113,46113
59,19894272,19894272,0,0.0,46113,46113
60,19894272,19894272,0,0.002019166946411133,46113,46113
61,19894272,19894272,0,0.0,46113,46113
62,19894272,19894272,0,0.0,46113,46113
63,19894272,19894272,0,0.0,46113,46113
64,19894272,19894272,0,0.0,46113,46113
65,19894272,19894272,0,0.0,46113,46113
66,19894272,19894272,0,0.0,46113,46113
67,19894272,19894272,0,0.0,46113,46113
68,19894272,19894272,0,0.0,46113,46113
69,19894272,19894272,0,0.0,46113,46113
70,19894272,19894272,0,0.0,46113,46113
71,19894272,19894272,0,0.0,46113,46113
72,19894272,19894272,0,0.0,46113,46113
73,19894272,19894272,0,0.0,46113,46113
74,19894272,19894272,0,0.0,46113,46113
75,19894272,19894272,0,0.0,46113,46113
76,19894272,19894272,0,0.0,46113,46113
77,19894272,19894272,0,0.0,46113,46113
78,19894272,19894272,0,0.0,46113,46113
79,19939328,19939328,0,0.0,46113,46113
80,19939328,19939328,0,0.0,46113,46113
81,19939328,19939328,0,0.0,46113,46113
82,19939328,19939328,0,0.0,46113,46113
83,19939328,19939328,0,0.0,46113,46113
84,19939328,19939328,0,0.0,46113,46113
85,19939328,19939328,0,0.0,46113,46113
86,19939328,19939328,0,0.0,46113,46113
87,19939328,19939328,0,0.0,46113,46113
88,19939328,19939328,0,0.0,46113,46113
89,19939328,19939328,0,0.0,46113,46113
90,19939328,19939328,0,0.0,46113,46113
91,19939328,19939328,0,0.0,46113,46113
92,19939328,19939328,0,0.0,46113,46113
93,19939328,19939328,0,0.0,46113,46113
94,19939328,19939328,0,0.0,46113,46113
95,19939328,19939328,0,0.0,46113,46113
96,19939328,19939328,0,0.0,46113,46113
97,19939328,19939328,0,0.0,46113,46113
98,19939328,19939328,0,0.0,46113,46113
99,19939328,19939328,0,0.0,46113,46113
