Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,38846464,38846464,0,0.031261444091796875,78408,78407
1,38846464,38846464,0,0.016658782958984375,78408,78407
2,38846464,38846464,0,0.020179271697998047,78408,78407
3,38846464,38846464,0,0.01563715934753418,78408,78407
4,38846464,38846464,0,0.031280517578125,78408,78407
5,38846464,38846464,0,0.016018152236938477,78408,78407
6,38846464,38846464,0,0.031279563903808594,78408,78407
7,38846464,38846464,0,0.03179144859313965,78408,78407
8,38846464,38846464,0,0.015651226043701172,78408,78407
9,38846464,38846464,0,0.015642404556274414,78408,78407
