Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,21749760,21749760,0,0.0,0,0
1,21753856,21753856,0,0.015646696090698242,0,0
2,21753856,21753856,0,0.015646934509277344,0,0
3,21753856,21753856,0,0.01563286781311035,0,0
4,21753856,21753856,0,0.015633344650268555,0,0
5,21753856,21753856,0,0.015652179718017578,0,0
6,21757952,21757952,0,0.015649795532226562,0,0
7,21757952,21757952,0,0.01564764976501465,0,0
8,21757952,21757952,0,0.0,0,0
9,21757952,21757952,0,0.015630006790161133,0,0
10,21757952,21757952,0,0.01564335823059082,0,0
11,21757952,21757952,0,0.01564645767211914,0,0
12,21757952,21757952,0,0.015634536743164062,0,0
13,21757952,21757952,0,0.01563096046447754,0,0
14,21757952,21757952,0,0.015630722045898438,0,0
15,21757952,21757952,0,0.015633583068847656,0,0
16,21757952,21757952,0,0.015654325485229492,0,0
17,21757952,21757952,0,0.0,0,0
18,21757952,21757952,0,0.01563096046447754,0,0
19,21757952,21757952,0,0.0,0,0
20,21762048,21762048,0,0.015632152557373047,0,0
21,21762048,21762048,0,0.01564645767211914,0,0
22,21762048,21762048,0,0.015628337860107422,0,0
23,21762048,21762048,0,0.01563096046447754,0,0
24,21762048,21762048,0,0.015623331069946289,0,0
25,21762048,21762048,0,0.015634775161743164,0,0
26,21762048,21762048,0,0.015636682510375977,0,0
27,21762048,21762048,0,0.015644311904907227,0,0
28,21762048,21762048,0,0.01565384864807129,0,0
29,21762048,21762048,0,0.015630483627319336,0,0
30,21762048,21762048,0,0.0,0,0
31,21762048,21762048,0,0.0,0,0
32,21762048,21762048,0,0.015641450881958008,0,0
33,21762048,21762048,0,0.015633821487426758,0,0
34,21766144,21766144,0,0.015632152557373047,0,0
35,21766144,21766144,0,0.01563429832458496,0,0
36,21766144,21766144,0,0.01562976837158203,0,0
37,21766144,21766144,0,0.01565098762512207,0,0
38,21766144,21766144,0,0.0015175342559814453,0,0
39,21766144,21766144,0,0.015632152557373047,0,0
40,21766144,21766144,0,0.015628576278686523,0,0
41,21766144,21766144,0,0.015638113021850586,0,0
42,21766144,21766144,0,0.015630006790161133,0,0
43,21766144,21766144,0,0.015626192092895508,0,0
44,21766144,21766144,0,0.015646934509277344,0,0
45,21766144,21766144,0,0.0,0,0
46,21766144,21766144,0,0.015632152557373047,0,0
47,21766144,21766144,0,0.015636205673217773,0,0
48,21766144,21766144,0,0.015629291534423828,0,0
49,21766144,21766144,0,0.01564788818359375,0,0
50,21766144,21766144,0,0.015636920928955078,0,0
51,21766144,21766144,0,0.01565074920654297,0,0
52,21766144,21766144,0,0.0,0,0
53,21766144,21766144,0,0.015647172927856445,0,0
54,21766144,21766144,0,0.015630483627319336,0,0
55,21766144,21766144,0,0.01563096046447754,0,0
56,21766144,21766144,0,0.015651464462280273,0,0
57,21766144,21766144,0,0.016663551330566406,0,0
58,21766144,21766144,0,0.015634775161743164,0,0
59,21766144,21766144,0,0.015649795532226562,0,0
60,21766144,21766144,0,0.015633821487426758,0,0
61,21766144,21766144,0,0.01564788818359375,0,0
62,21766144,21766144,0,0.01564788818359375,0,0
63,21766144,21766144,0,0.0,0,0
64,21766144,21766144,0,0.01562786102294922,0,0
65,21766144,21766144,0,0.01563096046447754,0,0
66,21766144,21766144,0,0.01564168930053711,0,0
67,21766144,21766144,0,0.015647411346435547,0,0
68,21766144,21766144,0,0.01564955711364746,0,0
69,21766144,21766144,0,0.015652894973754883,0,0
70,21766144,21766144,0,0.015633106231689453,0,0
71,21766144,21766144,0,0.01563405990600586,0,0
72,21766144,21766144,0,0.011021137237548828,0,0
73,21766144,21766144,0,0.0,0,0
74,21766144,21766144,0,0.01562786102294922,0,0
75,21766144,21766144,0,0.01563119888305664,0,0
76,21766144,21766144,0,0.015650033950805664,0,0
77,21766144,21766144,0,0.015651464462280273,0,0
78,21766144,21766144,0,0.015631914138793945,0,0
79,21766144,21766144,0,0.015648365020751953,0,0
80,21766144,21766144,0,0.015630006790161133,0,0
81,21766144,21766144,0,0.01564168930053711,0,0
82,21766144,21766144,0,0.0,0,0
83,21766144,21766144,0,0.01564192771911621,0,0
84,21766144,21766144,0,0.015626907348632812,0,0
85,21766144,21766144,0,0.01563119888305664,0,0
86,21766144,21766144,0,0.01563286781311035,0,0
87,21766144,21766144,0,0.015677928924560547,0,0
88,21766144,21766144,0,0.015648603439331055,0,0
89,21766144,21766144,0,0.015652179718017578,0,0
90,21766144,21766144,0,0.015633583068847656,0,0
91,21766144,21766144,0,0.01563239097595215,0,0
92,21766144,21766144,0,0.015647411346435547,0,0
93,21766144,21766144,0,0.015662193298339844,0,0
94,21766144,21766144,0,0.0,0,0
95,21766144,21766144,0,0.01563096046447754,0,0
96,21766144,21766144,0,0.01565408706665039,0,0
97,21766144,21766144,0,0.015645265579223633,0,0
98,21766144,21766144,0,0.0156707763671875,0,0
99,21766144,21766144,0,0.015630483627319336,0,0
