Iteracao,Uso de Memoria - atual (MB),Uso de Memoria - Pico (MB),Tempo de Execucao (s),X,Indice
0,0.0,0.000112,0.0,58761,-1
1,0.0,0.000112,0.0,58761,-1
2,0.0,0.000112,0.0,58761,-1
3,0.0,0.000112,0.0,58761,-1
4,0.0,0.000112,0.0,58761,-1
