Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,16666624,16666624,0,0.0,1000,-1
1,16670720,16670720,0,0.0,1000,-1
2,16670720,16670720,0,0.0,1000,-1
3,16670720,16670720,0,0.0,1000,-1
4,16670720,16670720,0,0.0,1000,-1
5,16670720,16670720,0,0.0,1000,-1
6,16674816,16674816,0,0.0,1000,-1
7,16674816,16674816,0,0.0,1000,-1
8,16674816,16674816,0,0.0,1000,-1
9,16674816,16674816,0,0.0,1000,-1
10,16674816,16674816,0,0.0,1000,-1
11,16674816,16674816,0,0.0,1000,-1
12,16674816,16674816,0,0.0,1000,-1
13,16674816,16674816,0,0.0,1000,-1
14,16674816,16674816,0,0.0,1000,-1
15,16674816,16674816,0,0.0,1000,-1
16,16674816,16674816,0,0.0,1000,-1
17,16674816,16674816,0,0.0,1000,-1
18,16674816,16674816,0,0.0,1000,-1
19,16674816,16674816,0,0.0,1000,-1
20,16683008,16683008,0,0.0,1000,-1
21,16683008,16683008,0,0.0,1000,-1
22,16683008,16683008,0,0.0,1000,-1
23,16683008,16683008,0,0.0,1000,-1
24,16683008,16683008,0,0.0,1000,-1
25,16683008,16683008,0,0.0,1000,-1
26,16683008,16683008,0,0.0,1000,-1
27,16683008,16683008,0,0.0,1000,-1
28,16683008,16683008,0,0.0,1000,-1
29,16683008,16683008,0,0.0,1000,-1
30,16683008,16683008,0,0.0,1000,-1
31,16683008,16683008,0,0.0,1000,-1
32,16683008,16683008,0,0.0,1000,-1
33,16683008,16683008,0,0.0,1000,-1
34,16687104,16687104,0,0.0,1000,-1
35,16687104,16687104,0,0.0,1000,-1
36,16687104,16687104,0,0.0,1000,-1
37,16687104,16687104,0,0.0,1000,-1
38,16687104,16687104,0,0.0,1000,-1
39,16687104,16687104,0,0.0,1000,-1
40,16687104,16687104,0,0.0,1000,-1
41,16687104,16687104,0,0.0,1000,-1
42,16687104,16687104,0,0.0,1000,-1
43,16687104,16687104,0,0.0,1000,-1
44,16687104,16687104,0,0.0,1000,-1
45,16687104,16687104,0,0.0,1000,-1
46,16687104,16687104,0,0.0,1000,-1
47,16687104,16687104,0,0.0,1000,-1
48,16687104,16687104,0,0.0,1000,-1
49,16687104,16687104,0,0.0,1000,-1
50,16687104,16687104,0,0.0,1000,-1
51,16687104,16687104,0,0.0,1000,-1
52,16687104,16687104,0,0.0,1000,-1
53,16687104,16687104,0,0.0,1000,-1
54,16687104,16687104,0,0.0,1000,-1
55,16687104,16687104,0,0.0,1000,-1
56,16687104,16687104,0,0.0,1000,-1
57,16687104,16687104,0,0.0,1000,-1
58,16687104,16687104,0,0.0,1000,-1
59,16687104,16687104,0,0.0,1000,-1
60,16691200,16691200,0,0.0,1000,-1
61,16691200,16691200,0,0.0,1000,-1
62,16691200,16691200,0,0.0,1000,-1
63,16695296,16695296,0,0.0,1000,-1
64,16695296,16695296,0,0.0,1000,-1
65,16695296,16695296,0,0.0,1000,-1
66,16695296,16695296,0,0.0,1000,-1
67,16695296,16695296,0,0.0,1000,-1
68,16695296,16695296,0,0.0,1000,-1
69,16695296,16695296,0,0.0,1000,-1
70,16695296,16695296,0,0.0,1000,-1
71,16695296,16695296,0,0.0,1000,-1
72,16695296,16695296,0,0.0,1000,-1
73,16699392,16699392,0,0.0,1000,-1
74,16699392,16699392,0,0.0,1000,-1
75,16699392,16699392,0,0.0,1000,-1
76,16699392,16699392,0,0.0,1000,-1
77,16699392,16699392,0,0.0,1000,-1
78,16699392,16699392,0,0.0,1000,-1
79,16699392,16699392,0,0.0,1000,-1
80,16699392,16699392,0,0.0,1000,-1
81,16699392,16699392,0,0.0,1000,-1
82,16699392,16699392,0,0.0,1000,-1
83,16699392,16699392,0,0.0,1000,-1
84,16699392,16699392,0,0.0,1000,-1
85,16699392,16699392,0,0.0,1000,-1
86,16699392,16699392,0,0.0,1000,-1
87,16703488,16703488,0,0.0,1000,-1
88,16703488,16703488,0,0.0,1000,-1
89,16703488,16703488,0,0.0,1000,-1
90,16703488,16703488,0,0.0,1000,-1
91,16703488,16703488,0,0.0,1000,-1
92,16703488,16703488,0,0.0,1000,-1
93,16703488,16703488,0,0.0,1000,-1
94,16703488,16703488,0,0.0,1000,-1
95,16703488,16703488,0,0.0,1000,-1
96,16703488,16703488,0,0.0,1000,-1
97,16703488,16703488,0,0.0,1000,-1
98,16703488,16703488,0,0.0,1000,-1
99,16703488,16703488,0,0.0,1000,-1
