Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,38830080,38830080,0,0.02618575096130371,500000,499999
1,38830080,38830080,0,0.015630722045898438,500000,499999
2,38830080,38830080,0,0.03125405311584473,500000,499999
3,38830080,38830080,0,0.03171586990356445,500000,499999
4,38830080,38830080,0,0.01563429832458496,500000,499999
5,38830080,38830080,0,0.03126645088195801,500000,499999
6,38830080,38830080,0,0.0312952995300293,500000,499999
7,38830080,38830080,0,0.015633583068847656,500000,499999
8,38830080,38830080,0,0.02966785430908203,500000,499999
9,38830080,38830080,0,0.03126955032348633,500000,499999
