Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,200007680,200007680,0,0.20401811599731445,872352,4499999
1,200007680,200007680,0,0.2035205364227295,872352,4499999
2,200007680,200007680,0,0.21913504600524902,872352,4499999
3,200007680,200007680,0,0.22016382217407227,872352,4499999
4,200007680,200007680,0,0.19949793815612793,872352,4499999
5,200007680,200007680,0,0.18748164176940918,872352,4499999
6,200007680,200007680,0,0.21970295906066895,872352,4499999
7,200007680,200007680,0,0.18835854530334473,872352,4499999
8,200007680,200007680,0,0.20401358604431152,872352,4499999
9,200007680,200007680,0,0.21963214874267578,872352,4499999
