Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,19890176,19890176,0,0.0,50000,49999
1,19890176,19890176,0,0.0,50000,49999
2,19890176,19890176,0,0.0,50000,49999
3,19890176,19890176,0,0.0,50000,49999
4,19890176,19890176,0,0.0,50000,49999
5,19890176,19890176,0,0.0,50000,49999
6,19890176,19890176,0,0.0030219554901123047,50000,49999
7,19890176,19890176,0,0.0020003318786621094,50000,49999
8,19890176,19890176,0,0.0,50000,49999
9,19890176,19890176,0,0.0,50000,49999
10,19890176,19890176,0,0.0,50000,49999
11,19890176,19890176,0,0.0029904842376708984,50000,49999
12,19890176,19890176,0,0.003020763397216797,50000,49999
13,19890176,19890176,0,0.003001689910888672,50000,49999
14,19890176,19890176,0,0.006047248840332031,50000,49999
15,19890176,19890176,0,0.005986690521240234,50000,49999
16,19890176,19890176,0,0.004991054534912109,50000,49999
17,19890176,19890176,0,0.002992391586303711,50000,49999
18,19890176,19890176,0,0.0030443668365478516,50000,49999
19,19890176,19890176,0,0.0,50000,49999
20,19890176,19890176,0,0.0,50000,49999
21,19890176,19890176,0,0.0,50000,49999
22,19890176,19890176,0,0.0,50000,49999
23,19890176,19890176,0,0.0,50000,49999
24,19890176,19890176,0,0.0,50000,49999
25,19890176,19890176,0,0.0,50000,49999
26,19890176,19890176,0,0.0,50000,49999
27,19890176,19890176,0,0.0,50000,49999
28,19890176,19890176,0,0.0,50000,49999
29,19890176,19890176,0,0.0,50000,49999
30,19890176,19890176,0,0.0,50000,49999
31,19890176,19890176,0,0.0,50000,49999
32,19890176,19890176,0,0.0,50000,49999
33,19890176,19890176,0,0.0,50000,49999
34,19890176,19890176,0,0.0,50000,49999
35,19890176,19890176,0,0.0,50000,49999
36,19890176,19890176,0,0.0,50000,49999
37,19890176,19890176,0,0.0,50000,49999
38,19890176,19890176,0,0.0,50000,49999
39,19890176,19890176,0,0.0,50000,49999
40,19890176,19890176,0,0.0,50000,49999
41,19890176,19890176,0,0.0,50000,49999
42,19890176,19890176,0,0.0,50000,49999
43,19890176,19890176,0,0.0,50000,49999
44,19890176,19890176,0,0.0,50000,49999
45,19890176,19890176,0,0.0,50000,49999
46,19890176,19890176,0,0.0,50000,49999
47,19890176,19890176,0,0.0,50000,49999
48,19890176,19890176,0,0.0,50000,49999
49,19890176,19890176,0,0.0,50000,49999
50,19890176,19890176,0,0.0,50000,49999
51,19890176,19890176,0,0.0,50000,49999
52,19890176,19890176,0,0.0,50000,49999
53,19890176,19890176,0,0.0,50000,49999
54,19890176,19890176,0,0.0,50000,49999
55,19890176,19890176,0,0.0,50000,49999
56,19890176,19890176,0,0.0,50000,49999
57,19890176,19890176,0,0.0,50000,49999
58,19890176,19890176,0,0.0,50000,49999
59,19890176,19890176,0,0.0,50000,49999
60,19890176,19890176,0,0.0,50000,49999
61,19890176,19890176,0,0.0,50000,49999
62,19890176,19890176,0,0.0,50000,49999
63,19890176,19890176,0,0.0,50000,49999
64,19890176,19890176,0,0.0,50000,49999
65,19890176,19890176,0,0.0,50000,49999
66,19890176,19890176,0,0.0,50000,49999
67,19890176,19890176,0,0.0,50000,49999
68,19890176,19890176,0,0.0,50000,49999
69,19890176,19890176,0,0.0,50000,49999
70,19890176,19890176,0,0.0,50000,49999
71,19890176,19890176,0,0.0,50000,49999
72,19890176,19890176,0,0.0,50000,49999
73,19890176,19890176,0,0.0,50000,49999
74,19890176,19890176,0,0.0,50000,49999
75,19890176,19890176,0,0.0,50000,49999
76,19890176,19890176,0,0.0,50000,49999
77,19890176,19890176,0,0.0,50000,49999
78,19890176,19890176,0,0.0,50000,49999
79,19890176,19890176,0,0.0,50000,49999
80,19890176,19890176,0,0.0,50000,49999
81,19890176,19890176,0,0.0,50000,49999
82,19890176,19890176,0,0.0,50000,49999
83,19890176,19890176,0,0.0,50000,49999
84,19890176,19890176,0,0.0,50000,49999
85,19890176,19890176,0,0.0,50000,49999
86,19890176,19890176,0,0.0,50000,49999
87,19890176,19890176,0,0.0,50000,49999
88,19890176,19890176,0,0.0,50000,49999
89,19890176,19890176,0,0.0,50000,49999
90,19890176,19890176,0,0.0,50000,49999
91,19890176,19890176,0,0.0,50000,49999
92,19890176,19890176,0,0.0,50000,49999
93,19890176,19890176,0,0.0,50000,49999
94,19890176,19890176,0,0.0,50000,49999
95,19890176,19890176,0,0.0,50000,49999
96,19890176,19890176,0,0.0,50000,49999
97,19890176,19890176,0,0.0,50000,49999
98,19890176,19890176,0,0.0,50000,49999
99,19890176,19890176,0,0.0,50000,49999
