Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,220094464,220094464,0,0.21876287460327148,5000000,4999999
1,220094464,220094464,0,0.23441052436828613,5000000,4999999
2,220094464,220094464,0,0.24074006080627441,5000000,4999999
3,220094464,220094464,0,0.21857714653015137,5000000,4999999
4,220094464,220094464,0,0.25704288482666016,5000000,4999999
5,220094464,220094464,0,0.25145721435546875,5000000,4999999
6,220094464,220094464,0,0.22519278526306152,5000000,4999999
7,220094464,220094464,0,0.2032172679901123,5000000,4999999
8,220094464,220094464,0,0.23448491096496582,5000000,4999999
9,220094464,220094464,0,0.21877360343933105,5000000,4999999
10,220094464,220094464,0,0.21881318092346191,5000000,4999999
11,220094464,220094464,0,0.23439693450927734,5000000,4999999
12,220094464,220094464,0,0.20314574241638184,5000000,4999999
13,220094464,220094464,0,0.21886110305786133,5000000,4999999
14,220094464,220094464,0,0.18750977516174316,5000000,4999999
15,220094464,220094464,0,0.21877121925354004,5000000,4999999
16,220094464,220094464,0,0.21877336502075195,5000000,4999999
17,220094464,220094464,0,0.22054815292358398,5000000,4999999
18,220094464,220094464,0,0.21875333786010742,5000000,4999999
19,220094464,220094464,0,0.20355892181396484,5000000,4999999
20,220094464,220094464,0,0.21976542472839355,5000000,4999999
21,220094464,220094464,0,0.2415604591369629,5000000,4999999
22,220094464,220094464,0,0.23437833786010742,5000000,4999999
23,220094464,220094464,0,0.26569294929504395,5000000,4999999
24,220094464,220094464,0,0.23413419723510742,5000000,4999999
25,220094464,220094464,0,0.23447871208190918,5000000,4999999
26,220094464,220094464,0,0.21877646446228027,5000000,4999999
27,220094464,220094464,0,0.23441529273986816,5000000,4999999
28,220094464,220094464,0,0.25006771087646484,5000000,4999999
29,220094464,220094464,0,0.23438072204589844,5000000,4999999
30,220094464,220094464,0,0.23440980911254883,5000000,4999999
31,220094464,220094464,0,0.23440170288085938,5000000,4999999
32,220094464,220094464,0,0.23439478874206543,5000000,4999999
33,220094464,220094464,0,0.25002431869506836,5000000,4999999
34,220094464,220094464,0,0.2429342269897461,5000000,4999999
35,220094464,220094464,0,0.23380517959594727,5000000,4999999
36,220094464,220094464,0,0.1875135898590088,5000000,4999999
37,220094464,220094464,0,0.20316123962402344,5000000,4999999
38,220094464,220094464,0,0.21877837181091309,5000000,4999999
39,220094464,220094464,0,0.20314621925354004,5000000,4999999
40,220094464,220094464,0,0.23440217971801758,5000000,4999999
41,220094464,220094464,0,0.203139066696167,5000000,4999999
42,220094464,220094464,0,0.23480653762817383,5000000,4999999
43,220094464,220094464,0,0.2031545639038086,5000000,4999999
44,220094464,220094464,0,0.21880650520324707,5000000,4999999
45,220094464,220094464,0,0.23439860343933105,5000000,4999999
46,220094464,220094464,0,0.25002479553222656,5000000,4999999
47,220094464,220094464,0,0.2344052791595459,5000000,4999999
48,220094464,220094464,0,0.2344496250152588,5000000,4999999
49,220094464,220094464,0,0.2350142002105713,5000000,4999999
50,220094464,220094464,0,0.25001001358032227,5000000,4999999
51,220094464,220094464,0,0.21916604042053223,5000000,4999999
52,220094464,220094464,0,0.20312929153442383,5000000,4999999
53,220094464,220094464,0,0.2343902587890625,5000000,4999999
54,220094464,220094464,0,0.18751811981201172,5000000,4999999
55,220094464,220094464,0,0.2344059944152832,5000000,4999999
56,220094464,220094464,0,0.20315194129943848,5000000,4999999
57,220094464,220094464,0,0.23440861701965332,5000000,4999999
