Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,422387712,422387712,0,0.45313096046447754,0,0
1,422391808,422391808,0,0.499997615814209,0,0
2,422391808,422391808,0,0.4218873977661133,0,0
3,422391808,422391808,0,0.42188143730163574,0,0
4,422391808,422391808,0,0.46875,0,0
5,422391808,422391808,0,0.5004563331604004,0,0
6,422395904,422395904,0,0.4848160743713379,0,0
7,422395904,422395904,0,0.5625038146972656,0,0
8,422395904,422395904,0,0.7532165050506592,0,0
9,422395904,422395904,0,0.731163740158081,0,0
10,422395904,422395904,0,0.5886626243591309,0,0
11,422395904,422395904,0,0.6399598121643066,0,0
12,422395904,422395904,0,0.47187161445617676,0,0
13,422395904,422395904,0,0.4410262107849121,0,0
14,422395904,422395904,0,0.46443700790405273,0,0
15,422395904,422395904,0,0.47002291679382324,0,0
16,422395904,422395904,0,0.49077844619750977,0,0
17,422395904,422395904,0,0.5513575077056885,0,0
18,422395904,422395904,0,0.4419684410095215,0,0
19,422395904,422395904,0,0.5028259754180908,0,0
20,422400000,422400000,0,0.47902917861938477,0,0
21,422400000,422400000,0,0.5108587741851807,0,0
22,422400000,422400000,0,0.5034873485565186,0,0
23,422400000,422400000,0,0.4690232276916504,0,0
24,422400000,422400000,0,0.4497358798980713,0,0
25,422400000,422400000,0,0.4798095226287842,0,0
26,422400000,422400000,0,0.5161261558532715,0,0
27,422400000,422400000,0,0.4999690055847168,0,0
28,422400000,422400000,0,0.5312459468841553,0,0
29,422400000,422400000,0,0.46875619888305664,0,0
30,422400000,422400000,0,0.45313000679016113,0,0
31,422400000,422400000,0,0.4843904972076416,0,0
32,422400000,422400000,0,0.4687776565551758,0,0
33,422400000,422400000,0,0.43752551078796387,0,0
34,422404096,422404096,0,0.43752408027648926,0,0
35,422404096,422404096,0,0.4374728202819824,0,0
36,422404096,422404096,0,0.5312492847442627,0,0
37,422404096,422404096,0,0.43755483627319336,0,0
38,422404096,422404096,0,0.5156526565551758,0,0
39,422404096,422404096,0,0.4844543933868408,0,0
40,422404096,422408192,4096,0.4667043685913086,0,0
41,422408192,422408192,0,0.7343671321868896,0,0
42,422408192,422453248,45056,0.73992919921875,0,0
43,422453248,422453248,0,0.6250195503234863,0,0
44,422453248,422453248,0,0.7187647819519043,0,0
45,422453248,422453248,0,0.7347946166992188,0,0
46,422453248,422453248,0,0.8437457084655762,0,0
47,422453248,422453248,0,0.718742847442627,0,0
48,422453248,422453248,0,0.7031307220458984,0,0
49,422453248,422453248,0,0.6719362735748291,0,0
50,422453248,422453248,0,0.687957763671875,0,0
51,422453248,422453248,0,0.6718723773956299,0,0
52,422453248,422453248,0,0.7035434246063232,0,0
53,422453248,422453248,0,0.7031235694885254,0,0
54,422453248,422453248,0,0.6875183582305908,0,0
55,422453248,422453248,0,0.6718897819519043,0,0
56,422453248,422453248,0,0.7348306179046631,0,0
57,422453248,422453248,0,0.6406378746032715,0,0
58,422453248,422453248,0,0.6719343662261963,0,0
59,422453248,422453248,0,0.640636682510376,0,0
60,422453248,422453248,0,0.6874945163726807,0,0
61,422453248,422453248,0,0.7195594310760498,0,0
62,422453248,422453248,0,0.7660572528839111,0,0
63,422453248,422453248,0,0.6733930110931396,0,0
64,422453248,422453248,0,0.6421089172363281,0,0
65,422453248,422453248,0,0.6876873970031738,0,0
66,422453248,422453248,0,0.7341315746307373,0,0
67,422453248,422453248,0,0.6584813594818115,0,0
68,422453248,422453248,0,0.6875255107879639,0,0
69,422453248,422453248,0,0.6875553131103516,0,0
70,422453248,422453248,0,0.6718902587890625,0,0
71,422453248,422453248,0,0.6723077297210693,0,0
72,422453248,422453248,0,0.6875004768371582,0,0
73,422453248,422453248,0,0.6249914169311523,0,0
74,422453248,422453248,0,0.6718714237213135,0,0
75,422453248,422453248,0,0.6406235694885254,0,0
76,422453248,422453248,0,0.656686544418335,0,0
77,422453248,422453248,0,0.7187602519989014,0,0
78,422453248,422453248,0,0.7500438690185547,0,0
79,422453248,422453248,0,0.7343862056732178,0,0
80,422400000,422400000,0,0.6875159740447998,0,0
81,422400000,422400000,0,0.6562554836273193,0,0
82,422400000,422404096,4096,0.7031393051147461,0,0
83,422404096,422404096,0,0.703125,0,0
84,422404096,422404096,0,0.734424352645874,0,0
85,422404096,422404096,0,0.7500131130218506,0,0
86,422404096,422404096,0,0.7656252384185791,0,0
87,422404096,422404096,0,0.7348434925079346,0,0
88,422404096,422404096,0,0.7192318439483643,0,0
89,422404096,422404096,0,0.6719005107879639,0,0
90,422404096,422404096,0,0.624990701675415,0,0
91,422404096,422404096,0,0.6879303455352783,0,0
92,422404096,422404096,0,0.656264066696167,0,0
93,422404096,422404096,0,0.6718840599060059,0,0
94,422404096,422404096,0,0.6718993186950684,0,0
95,422404096,422404096,0,0.7660560607910156,0,0
96,422404096,422404096,0,0.7031302452087402,0,0
97,422404096,422404096,0,0.7504520416259766,0,0
98,422404096,422404096,0,0.7187542915344238,0,0
99,422404096,422404096,0,0.7500162124633789,0,0
