Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,220008448,220008448,0,0.2508828639984131,68142,68141
1,220008448,220008448,0,0.23577284812927246,68142,68141
2,220008448,220008448,0,0.235243558883667,68142,68141
3,220008448,220008448,0,0.2040262222290039,68142,68141
4,220008448,220008448,0,0.21981406211853027,68142,68141
5,220008448,220008448,0,0.220062255859375,68142,68141
6,220008448,220008448,0,0.23485374450683594,68142,68141
7,220008448,220008448,0,0.235734224319458,68142,68141
8,220008448,220008448,0,0.23526763916015625,68142,68141
9,220008448,220008448,0,0.23571085929870605,68142,68141
