Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,220393472,220393472,0,0.2511434555053711,5000000,4999999
1,220393472,220393472,0,0.23606657981872559,5000000,4999999
2,220393472,220393472,0,0.26685619354248047,5000000,4999999
3,220393472,220393472,0,0.20979571342468262,5000000,4999999
4,220393472,220393472,0,0.21993541717529297,5000000,4999999
5,220393472,220393472,0,0.204237699508667,5000000,4999999
6,220393472,220393472,0,0.23533415794372559,5000000,4999999
7,220393472,220393472,0,0.20402097702026367,5000000,4999999
8,220393472,220393472,0,0.220123291015625,5000000,4999999
9,220393472,220393472,0,0.200516939163208,5000000,4999999
