Iteracao,Uso de Memoria - Inicial (bytes),Uso de Memoria - Final (bytes),Uso de Memoria - Diferenca (bytes),Tempo de Execucao (s),Valor Procurado,Indice no Vetor
0,17465344,17465344,0,0.0,1209,4499
1,17465344,17465344,0,0.0,1209,4499
2,17465344,17465344,0,0.0,1209,4499
3,17465344,17465344,0,0.0,1209,4499
4,17465344,17465344,0,0.0025148391723632812,1209,4499
5,17465344,17465344,0,0.0,1209,4499
6,17465344,17465344,0,0.0,1209,4499
7,17465344,17465344,0,0.0,1209,4499
8,17465344,17465344,0,0.0,1209,4499
9,17465344,17465344,0,0.0,1209,4499
